source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99241,3,12,1.81874,1.481933,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99242,3,12,0.196375,0.186667,1.622364,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99242,3,12,0.299141,0.211144,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99242,3,12,0.808319,0.495066,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99242,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99242,3,12,1.362119,1.223669,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99243,3,12,0.248834,0.248834,1.569906,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99243,3,12,0.248834,0.248834,1.569906,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99243,3,12,0.248834,0.248834,1.569906,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99243,3,12,0.248834,0.248834,1.569906,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99243,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99244,3,12,0.808319,0.488661,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99244,3,12,0.808319,0.493423,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99244,3,12,0.808319,0.360798,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99244,3,12,0.14186,0.14186,1.67688,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99244,3,12,1.040007,0.924163,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99245,3,12,0.39944,0.250117,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99245,3,12,0.041311,0.041127,1.777428,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99245,3,12,0.042678,0.041872,1.776062,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99245,3,12,0.178527,0.132707,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99245,3,12,1.81874,1.528083,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99246,3,12,0.058808,0.058808,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99246,3,12,0.058808,0.058808,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99246,3,12,0.058808,0.058808,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99246,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99246,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99247,3,12,0.39944,0.33594,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99247,3,12,0.299141,0.188578,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99247,3,12,0.145442,0.145442,1.673298,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99247,3,12,0.179841,0.179841,1.638899,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99247,3,12,1.040007,0.957488,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99248,3,12,0.042678,0.038433,1.776062,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99248,3,12,0.808319,0.259436,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99248,3,12,0.042678,0.039848,1.776062,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99248,3,12,0.439653,0.405864,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99248,3,12,0.439653,0.439653,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99249,3,12,0.808319,0.493029,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99249,3,12,0.299141,0.218206,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99249,3,12,0.177739,0.177739,1.641001,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99249,3,12,0.177739,0.177739,1.641001,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99249,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99250,3,12,0.808319,0.312745,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99250,3,12,0.064958,0.064958,1.753782,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99250,3,12,0.064958,0.064958,1.753782,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99250,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99250,3,12,1.81874,1.780688,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99251,3,12,0.299141,0.299141,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99251,3,12,0.039531,0.039289,1.779209,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99251,3,12,0.038562,0.038562,1.780178,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99251,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99251,3,12,1.81874,1.734538,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99252,3,12,0.808319,0.544742,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99252,3,12,0.041311,0.028849,1.777428,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99252,3,12,0.808319,0.473424,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99252,3,12,0.219329,0.193004,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99252,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99253,3,12,0.99946,0.99946,0.81928,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99253,3,12,0.99946,0.99946,0.81928,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99253,3,12,0.99946,0.99946,0.81928,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99253,3,12,0.99946,0.99946,0.81928,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99253,3,12,0.99946,0.99946,0.81928,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99254,3,12,0.299141,0.137279,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99254,3,12,0.019658,0.019658,1.799082,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99254,3,12,0.439653,0.075024,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99254,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99254,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99255,3,12,0.179841,0.112977,1.638899,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99255,3,12,0.439653,0.252435,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99255,3,12,0.439653,0.252435,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99255,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99255,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99256,3,12,0.808319,0.504799,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99256,3,12,0.178527,0.170306,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99256,3,12,0.808319,0.504799,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99256,3,12,0.439653,0.290756,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99256,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99257,3,12,0.087747,0.078471,1.730993,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99257,3,12,0.071692,0.070652,1.747047,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99257,3,12,0.14186,0.09207,1.67688,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99257,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99257,3,12,1.040007,0.998747,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99258,3,12,0.375,0.375,1.44374,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99258,3,12,0.375,0.375,1.44374,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99258,3,12,0.375,0.375,1.44374,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99258,3,12,0.375,0.375,1.44374,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99258,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99259,3,12,0.089513,0.089513,1.729227,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99259,3,12,0.808319,0.643453,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99259,3,12,0.089513,0.089513,1.729227,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99259,3,12,0.299141,0.176858,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99259,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99260,3,12,0.178527,0.159735,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99260,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99260,3,12,0.179841,0.122478,1.638899,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99260,3,12,0.219329,0.202876,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99260,3,12,1.040007,0.924163,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99261,3,12,0.115219,0.046109,1.70352,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99261,3,12,0.080498,0.04309,1.738242,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99261,3,12,0.178527,0.096336,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99261,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99261,3,12,1.040007,0.924163,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99262,3,12,0.057294,0.057294,1.761446,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99262,3,12,0.080498,0.063095,1.738242,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99262,3,12,0.057294,0.057294,1.761446,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99262,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99262,3,12,1.81874,1.313529,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99263,3,12,0.299141,0.140755,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99263,3,12,0.061562,0.061562,1.757178,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99263,3,12,0.178527,0.139539,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99263,3,12,0.299141,0.120957,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99263,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99264,3,12,0.239339,0.057014,1.579401,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99264,3,12,0.040439,0.040439,1.778301,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99264,3,12,0.439653,0.206924,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99264,3,12,0.39944,0.130189,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99264,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99265,3,12,0.39944,0.276516,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99265,3,12,0.041311,0.034216,1.777428,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99265,3,12,0.030669,0.030669,1.788071,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99265,3,12,0.544898,0.410552,1.273842,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99265,3,12,1.040007,0.87497,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99266,3,12,0.058808,0.045054,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99266,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99266,3,12,0.178527,0.155823,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99266,3,12,0.14186,0.14186,1.67688,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99266,3,12,1.81874,1.287972,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99267,3,12,0.072102,0.064063,1.746638,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99267,3,12,0.178527,0.168928,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99267,3,12,0.219329,0.102331,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99267,3,12,0.219329,0.219329,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99267,3,12,1.040007,0.811013,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99268,3,12,0.083288,0.044644,1.735451,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99268,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99268,3,12,0.058808,0.051294,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99268,3,12,0.299141,0.16918,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99268,3,12,1.362119,1.223669,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99269,3,12,0.058808,0.055938,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99269,3,12,0.050197,0.050197,1.768543,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99269,3,12,0.058808,0.056655,1.759932,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99269,3,12,0.299141,0.219608,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99269,3,12,1.362119,1.362119,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99270,3,12,0.439653,0.094011,1.379087,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99270,3,12,0.062589,0.062589,1.756151,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99270,3,12,0.062589,0.062589,1.756151,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99270,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99270,3,12,1.81874,1.628481,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99271,3,12,0.706528,0.706528,1.112212,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99271,3,12,0.706528,0.706528,1.112212,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99271,3,12,0.706528,0.706528,1.112212,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99271,3,12,0.706528,0.706528,1.112212,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99271,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99272,3,12,0.39944,0.151216,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99272,3,12,0.178527,0.123501,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99272,3,12,0.068475,0.068475,1.750265,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99272,3,12,0.068475,0.068475,1.750265,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99272,3,12,1.81874,1.628481,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99273,3,12,0.299141,0.21303,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99273,3,12,0.178527,0.16655,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99273,3,12,0.087747,0.057521,1.730993,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99273,3,12,0.299141,0.078862,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99273,3,12,1.81874,1.658435,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99274,3,12,0.219329,0.134119,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99274,3,12,0.073254,0.073254,1.745486,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99274,3,12,0.073254,0.073254,1.745486,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99274,3,12,0.219329,0.161227,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99274,3,12,1.362119,1.269819,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99275,3,12,0.299141,0.171358,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99275,3,12,0.080498,0.080118,1.738242,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99275,3,12,0.299141,0.134848,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99275,3,12,0.209513,0.170049,1.609226,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99275,3,12,0.808319,0.742464,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99276,3,12,0.081292,0.081292,1.737448,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99276,3,12,0.081292,0.081292,1.737448,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99276,3,12,0.081292,0.081292,1.737448,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99276,3,12,0.299141,0.135754,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99276,3,12,1.81874,1.734538,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99277,3,12,0.473009,0.473009,1.345731,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99277,3,12,0.473009,0.473009,1.345731,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99277,3,12,0.473009,0.473009,1.345731,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99277,3,12,0.473009,0.473009,1.345731,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99277,3,12,1.040007,0.898257,0.778733,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99278,3,12,0.219329,0.139426,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99278,3,12,0.080498,0.071758,1.738242,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99278,3,12,0.071692,0.061551,1.747047,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99278,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99278,3,12,1.81874,1.666533,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99279,3,12,0.049687,0.049687,1.769052,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99279,3,12,0.179841,0.178856,1.638899,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99279,3,12,0.071692,0.068025,1.747047,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99279,3,12,0.299141,0.10621,1.519599,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99279,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99280,3,12,0.087747,0.06086,1.730993,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99280,3,12,0.178527,0.165585,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99280,3,12,0.087747,0.048985,1.730993,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99280,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99280,3,12,1.362119,1.223669,0.456621,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99281,3,12,0.182211,0.01319,1.636529,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99281,3,12,0.39944,0.17497,1.4193,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99281,3,12,0.035641,0.006351,1.783099,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99281,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99281,3,12,1.81874,1.704585,0.0,1,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99282,3,12,0.808319,0.486112,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99282,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99282,3,12,0.163904,0.163904,1.654836,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99282,3,12,0.219329,0.177761,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99282,3,12,0.808319,0.808319,1.010421,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99283,3,12,0.058855,0.058855,1.759885,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99283,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99283,3,12,0.058855,0.058855,1.759885,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_skill_prior,99283,3,12,0.219329,0.126823,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,source_additive_mutation_prior,99283,3,12,0.597908,0.536257,1.220832,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,target_gp_ucb,99284,3,12,0.219329,0.167103,1.599411,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_rgpe,99284,3,12,0.178527,0.178527,1.640213,0,1,380
real_flip2_trpb_train_validation,real_flip2_trpb_test,multisource_icm_bma,99284,3,12,0.129799,0.129799,1.688941,0,1,380
