dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_chemlex_acidamine,incumbent,22,97.66,94.631,2.34,0,0,0,0,0,0,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_gate_v1,22,97.66,94.631,2.34,0,0,0,0,7,50631,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,22,97.66,94.631,2.34,0,0,0,0,0,0,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,22,97.66,94.631,2.34,0,0,0,0,7,50631,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,22,97.66,94.631,2.34,0,0,0,0,0,0,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,22,97.66,94.631,2.34,0,0,0,0,7,50631,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,22,97.66,94.631,2.34,0,0,0,0,0,0,0,0,96,0.4684,0.5,0
real_chemlex_acidamine,incumbent,23,96.16,70.336,3.84,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_gate_v1,23,64.24,58.7,35.76,0,6,4,0,7,32783,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,23,96.16,70.336,3.84,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,23,64.24,58.7,35.76,0,6,4,0,7,32783,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,23,96.16,70.336,3.84,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,23,64.24,58.7,35.76,0,6,4,0,7,32783,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,23,96.16,70.336,3.84,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,incumbent,24,94.23,62.744,5.77,0,0,0,0,0,0,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_gate_v1,24,94.23,62.744,5.77,0,1,1,0,5,465,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,24,94.23,62.744,5.77,0,0,0,0,0,0,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,24,94.23,62.744,5.77,0,1,1,0,5,465,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,24,94.23,62.744,5.77,0,0,0,0,0,0,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,24,94.23,62.744,5.77,0,1,1,0,5,465,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,24,94.23,62.744,5.77,0,0,0,0,0,0,0,0,96,0.5126,0.5,0
real_chemlex_acidamine,incumbent,25,86.11,79.286,13.89,0,0,0,0,0,0,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_gate_v1,25,84.26,77.642,15.74,0,2,2,0,7,15442,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,25,84.26,77.19,15.74,0,3,3,0,7,855,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,25,84.26,77.642,15.74,0,2,2,0,7,15442,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,25,84.26,77.19,15.74,0,3,3,0,7,855,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,25,84.26,77.642,15.74,0,2,2,0,7,15442,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,25,84.26,77.19,15.74,0,3,3,0,7,855,0,0,96,0.4901,0.5,0
real_chemlex_acidamine,incumbent,26,86.56,86.56,13.44,0,0,0,0,0,0,0,0,96,0.4569,0.5,0
real_chemlex_acidamine,transfer_gate_v1,26,86.56,86.56,13.44,0,5,5,0,7,8430,0,0,96,0.4569,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,26,86.56,86.56,13.44,0,0,0,0,0,0,0,0,96,0.4569,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,26,86.56,86.56,13.44,0,5,5,0,7,8430,0,0,96,0.4569,0.5,0
