dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,source_warmstart_only,66021,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66021,46.403,44.8338,53.2424,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66022,79.1231,49.7745,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66022,46.403,41.2751,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,66022,43.5603,34.7567,56.0851,0,calibration,
real_matbench_dielectric,llm_transfer_router,66022,79.1231,49.7745,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66022,43.1496,42.5798,56.4958,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66022,41.3443,35.2237,58.3011,0,calibration,
real_matbench_dielectric,source_warmstart_only,66022,43.1496,42.5798,56.4958,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66022,56.4702,46.1174,43.1752,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66023,79.1231,50.235,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66023,42.2711,40.6752,57.3743,0,calibration,
real_matbench_dielectric,gp_ucb,66023,45.129,41.0612,54.5164,0,calibration,
real_matbench_dielectric,llm_transfer_router,66023,79.1231,50.235,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66023,79.1231,50.235,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66023,54.8245,41.632,44.8209,0,calibration,
real_matbench_dielectric,source_warmstart_only,66023,79.1231,50.235,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66023,46.5239,42.8016,53.1215,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66024,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66024,66.6854,49.9412,32.96,0,calibration,
real_matbench_dielectric,gp_ucb,66024,57.1624,43.5188,42.483,0,calibration,
real_matbench_dielectric,llm_transfer_router,66024,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66024,43.1496,43.0403,56.4958,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66024,56.4702,43.4496,43.1752,0,calibration,
real_matbench_dielectric,source_warmstart_only,66024,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66024,66.6854,48.3106,32.96,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66025,42.9941,41.4649,56.6513,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66025,43.5603,39.5897,56.0851,0,calibration,
real_matbench_dielectric,gp_ucb,66025,59.5114,46.8905,40.134,0,calibration,
real_matbench_dielectric,llm_transfer_router,66025,42.9941,41.4649,56.6513,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66025,61.1299,45.0921,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66025,41.257,35.1577,58.3884,0,calibration,
real_matbench_dielectric,source_warmstart_only,66025,61.1299,45.0921,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66025,46.403,40.9165,53.2424,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66026,40.7666,37.7065,58.8788,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66026,40.0223,34.9738,59.6231,0,calibration,
real_matbench_dielectric,gp_ucb,66026,36.3385,35.0446,63.3069,0,calibration,
real_matbench_dielectric,llm_transfer_router,66026,40.7666,37.7065,58.8788,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66026,40.7666,37.7065,58.8788,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66026,56.4702,40.3779,43.1752,0,calibration,
real_matbench_dielectric,source_warmstart_only,66026,40.7666,37.7065,58.8788,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66026,40.249,34.1489,59.3964,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66027,42.9941,42.2398,56.6513,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66027,40.7271,39.0582,58.9183,0,calibration,
real_matbench_dielectric,gp_ucb,66027,40.7271,39.1978,58.9183,0,calibration,
real_matbench_dielectric,llm_transfer_router,66027,43.1496,42.6528,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66027,42.9941,42.2398,56.6513,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66027,59.5114,41.0763,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66027,42.9941,42.2398,56.6513,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66027,41.3443,39.2433,58.3011,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66028,61.1299,42.6682,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66028,36.3385,32.9654,63.3069,0,calibration,
real_matbench_dielectric,gp_ucb,66028,35.7882,33.7212,63.8572,0,calibration,
real_matbench_dielectric,llm_transfer_router,66028,43.1496,38.5454,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66028,43.1496,38.5454,56.4958,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
