dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66028,46.4276,44.2176,53.2178,0,calibration,
real_matbench_dielectric,gp_ucb,66028,46.403,42.4884,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66028,61.1299,43.644,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66028,42.9941,42.321,56.6513,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66028,46.403,42.6494,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,66028,42.9941,42.321,56.6513,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66028,66.6854,55.5889,32.96,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66029,61.1299,49.147,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66029,48.7857,47.3194,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,66029,48.7857,46.5863,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,66029,61.1299,49.147,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66029,61.1299,49.147,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66029,48.9279,48.2653,50.7175,0,calibration,
real_matbench_dielectric,source_warmstart_only,66029,61.1299,49.147,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66029,78.5178,53.344,21.1276,1,calibration,
real_matbench_dielectric,care_source_outcome_router,67000,43.4145,42.0711,56.2309,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67000,43.4145,42.0711,56.2309,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67000,78.5178,56.4751,21.1276,1,heldout,
real_matbench_dielectric,gp_ucb,67000,66.6854,53.7446,32.96,0,heldout,
real_matbench_dielectric,llm_transfer_router,67000,43.4145,42.0711,56.2309,0,heldout,
real_matbench_dielectric,matched_target_only_llm,67000,43.4145,42.0711,56.2309,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67000,66.6854,53.7446,32.96,0,heldout,
real_matbench_dielectric,source_warmstart_only,67000,43.4145,42.0711,56.2309,0,heldout,
real_matbench_dielectric,target_acquisition_portfolio,67000,66.6854,53.7446,32.96,0,heldout,
real_matbench_dielectric,care_source_outcome_router,67001,61.1299,38.681,38.5155,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67001,61.1299,38.681,38.5155,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67001,44.4763,36.8574,55.1691,0,heldout,
real_matbench_dielectric,gp_ucb,67001,39.3832,35.0847,60.2622,0,heldout,
real_matbench_dielectric,llm_transfer_router,67001,61.1299,38.681,38.5155,0,heldout,
real_matbench_dielectric,matched_target_only_llm,67001,61.1299,38.681,38.5155,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67001,46.5239,39.331,53.1215,0,heldout,
real_matbench_dielectric,source_warmstart_only,67001,61.1299,38.681,38.5155,0,heldout,
real_matbench_dielectric,target_acquisition_portfolio,67001,46.403,37.1171,53.2424,0,heldout,
real_matbench_dielectric,care_source_outcome_router,67002,79.1231,66.7912,20.5223,1,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,67002,79.1231,66.7912,20.5223,1,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,67002,46.403,40.128,53.2424,0,heldout,
real_matbench_dielectric,gp_ucb,67002,35.7882,33.6933,63.8572,0,heldout,
real_matbench_dielectric,llm_transfer_router,67002,79.1231,66.7912,20.5223,1,heldout,
real_matbench_dielectric,matched_target_only_llm,67002,79.1231,66.7912,20.5223,1,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,67002,43.5603,34.9659,56.0851,0,heldout,
real_matbench_dielectric,source_warmstart_only,67002,79.1231,66.7912,20.5223,1,heldout,
real_matbench_dielectric,target_acquisition_portfolio,67002,79.1231,58.3389,20.5223,1,heldout,
